"","x","y","group","y_ma"
"2392",2392,0.245,"Sub Social",0.041
"2393",2393,-0.472,"Sub Social",0.041
"2394",2394,-0.63,"Sub Social",0.009
"2395",2395,-0.545,"Sub Social",0.00116
"2396",2396,-0.167,"Sub Social",-0.01324
"2397",2397,0.386,"Sub Social",0.0298
"2398",2398,0.414,"Sub Social",0.05556
"2399",2399,0,"Sub Social",-4.00000000000031e-05
"2400",2400,0,"Sub Social",-0.0026
"2401",2401,0,"Sub Social",-0.0168
"2402",2402,0,"Sub Social",-0.03824
"2403",2403,0,"Sub Social",-0.02008
"2404",2404,0,"Sub Social",-0.02928
"2405",2405,0,"Sub Social",-0.0354
"2406",2406,0,"Sub Social",-0.02408
"2407",2407,0,"Sub Social",0.01324
"2408",2408,-0.062,"Sub Social",0.02108
"2409",2409,0.344,"Sub Social",0.04024
"2410",2410,0.644,"Sub Social",0.00472
"2411",2411,-1.39,"Sub Social",-0.00588
"2412",2412,0,"Sub Social",0.0064
"2413",2413,0,"Sub Social",-0.01496
"2414",2414,0,"Sub Social",-0.01168
"2415",2415,0.198,"Sub Social",-0.01168
"2416",2416,0.303,"Sub Social",-0.01168
"2417",2417,0.092,"Sub Social",-0.02336
"2418",2418,-0.189,"Sub Social",-0.04248
"2419",2419,0.303,"Sub Social",-0.02744
"2420",2420,-0.349,"Sub Social",-0.01764
"2421",2421,0.312,"Sub Social",-0.00708
"2422",2422,-0.502,"Sub Social",-0.02084
"2423",2423,0.149,"Sub Social",-0.076
"2424",2424,0.307,"Sub Social",0.000400000000000003
"2425",2425,-0.534,"Sub Social",0.000400000000000003
"2426",2426,0.082,"Sub Social",0.00424000000000001
"2427",2427,0,"Sub Social",0.01212
"2428",2428,0,"Sub Social",0.01208
"2429",2429,-0.292,"Sub Social",0.00596000000000001
"2430",2430,-0.478,"Sub Social",0.00228000000000001
"2431",2431,0.376,"Sub Social",0.00984000000000001
"2432",2432,0.245,"Sub Social",-0.024
"2433",2433,0.202,"Sub Social",-0.06976
"2434",2434,0,"Sub Social",-0.07524
"2435",2435,-0.735,"Sub Social",-0.0402
"2436",2436,0.52,"Sub Social",-0.037
"2437",2437,0,"Sub Social",-0.04928
"2438",2438,0.096,"Sub Social",-0.0444
"2439",2439,0.197,"Sub Social",-0.0356
"2440",2440,0.197,"Sub Social",-0.02776
"2441",2441,0.15,"Sub Social",0.00952000000000002
"2442",2442,0,"Sub Social",0.00736
"2443",2443,0,"Sub Social",0.00167999999999999
"2444",2444,-0.543,"Sub Social",0.01968
"2445",2445,-1.493,"Sub Social",0.01776
"2446",2446,0.175,"Sub Social",0.02156
"2447",2447,0.374,"Sub Social",-0.02516
"2448",2448,0.229,"Sub Social",-0.02832
"2449",2449,0,"Sub Social",-0.04168
"2450",2450,-0.412,"Sub Social",0.01084
"2451",2451,0.302,"Sub Social",0.00700000000000001
"2452",2452,0.196,"Sub Social",-0.000879999999999988
"2453",2453,0.932,"Sub Social",-0.038
"2454",2454,-0.346,"Sub Social",-0.02828
"2455",2455,-0.62,"Sub Social",-0.01628
"2456",2456,0.826,"Sub Social",-0.00235999999999999
"2457",2457,0.197,"Sub Social",0.0192
"2458",2458,0.297,"Sub Social",0.07892
"2459",2459,-1.168,"Sub Social",0.09972
"2460",2460,-0.814,"Sub Social",0.06664
"2461",2461,0.186,"Sub Social",0.02004
"2462",2462,1.313,"Sub Social",0.01312
"2463",2463,0,"Sub Social",0.0296
"2464",2464,0,"Sub Social",0.03056
"2465",2465,-0.731,"Sub Social",-0.00623999999999999
"2466",2466,0.393,"Sub Social",-0.07312
"2467",2467,0.3,"Sub Social",-0.05928
"2468",2468,0.348,"Sub Social",-0.0106
"2469",2469,-0.004,"Sub Social",-0.04784
"2470",2470,0,"Sub Social",-0.03276
"2471",2471,0.695,"Sub Social",-0.045
"2472",2472,-0.453,"Sub Social",0.00172
"2473",2473,-0.936,"Sub Social",0.03428
"2474",2474,-0.173,"Sub Social",-0.00544000000000001
"2475",2475,0,"Sub Social",-0.05796
"2476",2476,0.326,"Sub Social",-0.05796
"2477",2477,-0.724,"Sub Social",-0.12704
"2478",2478,-0.74,"Sub Social",-0.0978
"2479",2479,0,"Sub Social",-0.11352
"2480",2480,0.597,"Sub Social",-0.1396
"2481",2481,-0.105,"Sub Social",-0.1456
"2482",2482,0.574,"Sub Social",-0.14544
"2483",2483,-0.009,"Sub Social",-0.15844
"2484",2484,0,"Sub Social",-0.18624
"2485",2485,0,"Sub Social",-0.16812
"2486",2486,-0.807,"Sub Social",-0.10388
"2487",2487,0,"Sub Social",-0.08884
"2488",2488,0,"Sub Social",-0.08884
"2489",2489,-1.727,"Sub Social",-0.08912
"2490",2490,0,"Sub Social",-0.07048
"2491",2491,0,"Sub Social",-0.04088
"2492",2492,-0.352,"Sub Social",-0.04372
"2493",2493,0.198,"Sub Social",-0.0714
"2494",2494,0,"Sub Social",-0.0672
"2495",2495,-0.325,"Sub Social",-0.11028
"2496",2496,0,"Sub Social",-0.10992
"2497",2497,0,"Sub Social",-0.10992
"2498",2498,0.67,"Sub Social",-0.09408
"2499",2499,0.203,"Sub Social",-0.11588
"2500",2500,0,"Sub Social",-0.11588
"2501",2501,0.319,"Sub Social",-0.1266
"2502",2502,-0.258,"Sub Social",-0.05752
"2503",2503,0,"Sub Social",-0.12008
"2504",2504,-0.071,"Sub Social",-0.11948
"2505",2505,-0.095,"Sub Social",-0.1416
"2506",2506,0,"Sub Social",-0.14952
"2507",2507,-0.503,"Sub Social",-0.10364
"2508",2508,0,"Sub Social",-0.09064
"2509",2509,0,"Sub Social",-0.09064
"2510",2510,0.396,"Sub Social",-0.08428
"2511",2511,-1.352,"Sub Social",-0.09884
"2512",2512,0,"Sub Social",-0.09108
"2513",2513,-0.268,"Sub Social",-0.056
"2514",2514,0,"Sub Social",-0.0566
"2515",2515,-1.564,"Sub Social",-0.04628
"2516",2516,0.015,"Sub Social",0.00159999999999999
"2517",2517,-0.905,"Sub Social",0.00443999999999999
"2518",2518,0,"Sub Social",0.00823999999999999
"2519",2519,1.147,"Sub Social",0.02108
"2520",2520,0,"Sub Social",-0.02716
"2521",2521,0,"Sub Social",-0.03748
"2522",2522,0.159,"Sub Social",-0.04988
"2523",2523,0.306,"Sub Social",-0.09096
"2524",2524,0.397,"Sub Social",-0.06316
"2525",2525,0.877,"Sub Social",-0.02952
"2526",2526,0.304,"Sub Social",-0.00688
"2527",2527,0,"Sub Social",0.00507999999999999
"2528",2528,1.197,"Sub Social",0.08392
"2529",2529,0,"Sub Social",0.09124
"2530",2530,0,"Sub Social",0.12744
"2531",2531,0.321,"Sub Social",0.17092
"2532",2532,-1.709,"Sub Social",0.12504
"2533",2533,-0.258,"Sub Social",0.12504
"2534",2534,-0.31,"Sub Social",0.01316
"2535",2535,-0.631,"Sub Social",0.00679999999999998
"2536",2536,-0.657,"Sub Social",-0.00544000000000002
"2537",2537,0.841,"Sub Social",-0.04052
"2538",2538,0.298,"Sub Social",-0.11072
"2539",2539,0.299,"Sub Social",-0.115
"2540",2540,0.407,"Sub Social",-0.1618
"2541",2541,0.198,"Sub Social",-0.20968
"2542",2542,0,"Sub Social",-0.20968
"2543",2543,1.087,"Sub Social",-0.2314
"2544",2544,0,"Sub Social",-0.23636
"2545",2545,0,"Sub Social",-0.168
"2546",2546,-2.797,"Sub Social",-0.18368
"2547",2547,0,"Sub Social",-0.17128
"2548",2548,0,"Sub Social",-0.14604
"2549",2549,-0.48,"Sub Social",-0.0706
"2550",2550,-0.878,"Sub Social",-0.10424
"2551",2551,0.197,"Sub Social",-0.11616
"2552",2552,-1.17,"Sub Social",-0.15608
"2553",2553,0,"Sub Social",-0.17236
"2554",2554,0,"Sub Social",-0.18028
"2555",2555,-0.543,"Sub Social",-0.18236
"2556",2556,0.197,"Sub Social",-0.22584
"2557",2557,0,"Sub Social",-0.22584
"2558",2558,-0.65,"Sub Social",-0.20508
"2559",2559,0,"Sub Social",-0.0932
"2560",2560,0,"Sub Social",-0.0932
"2561",2561,1.229,"Sub Social",-0.05856
"2562",2562,0,"Sub Social",-0.03936
"2563",2563,0,"Sub Social",-0.00424000000000001
"2564",2564,-0.699,"Sub Social",-0.01676
"2565",2565,0,"Sub Social",0.00935999999999999
"2566",2566,0,"Sub Social",-0.02688
"2567",2567,-0.052,"Sub Social",-0.03712
"2568",2568,0,"Sub Social",-0.0154
"2569",2569,0,"Sub Social",-0.02328
"2570",2570,0.519,"Sub Social",0.00828000000000001
"2571",2571,0,"Sub Social",0.073
"2572",2572,0,"Sub Social",0.09956
"2573",2573,0.866,"Sub Social",0.12968
"2574",2574,0,"Sub Social",0.08052
"2575",2575,0,"Sub Social",0.08844
"2576",2576,-0.116,"Sub Social",0.09104
"2577",2577,-0.517,"Sub Social",0.10076
"2578",2578,-0.906,"Sub Social",0.1172
"2579",2579,-0.256,"Sub Social",0.09864
"2580",2580,0,"Sub Social",0.11284
"2581",2581,0,"Sub Social",0.11284
"2582",2582,0.789,"Sub Social",0.10048
"2583",2583,0.968,"Sub Social",0.045
"2584",2584,0.664,"Sub Social",0.06804
"2585",2585,0.753,"Sub Social",0.1
"2586",2586,0,"Sub Social",0.06348
"2587",2587,0.198,"Sub Social",0.08364
"2588",2588,0.065,"Sub Social",0.06908
"2589",2589,-0.456,"Sub Social",0.0888
"2590",2590,0.411,"Sub Social",0.1174
"2591",2591,-0.464,"Sub Social",0.1538
"2592",2592,0.303,"Sub Social",0.1894
"2593",2593,0,"Sub Social",0.20452
"2594",2594,-0.309,"Sub Social",0.17704
"2595",2595,-0.868,"Sub Social",0.0858
"2596",2596,0.576,"Sub Social",0.04708
"2597",2597,0.799,"Sub Social",0.057
"2598",2598,-0.047,"Sub Social",0.02688
"2599",2599,0.504,"Sub Social",0.02688
"2600",2600,-0.364,"Sub Social",0.058
"2601",2601,0.377,"Sub Social",0.03008
"2602",2602,0.198,"Sub Social",0.06052
"2603",2603,0.004,"Sub Social",-0.01616
"2604",2604,0.634,"Sub Social",-0.03212
"2605",2605,0.378,"Sub Social",-0.02252
"2606",2606,-0.687,"Sub Social",-0.05232
"2607",2607,-1.492,"Sub Social",-0.0320800000000001
"2608",2608,0,"Sub Social",0.0105199999999999
"2609",2609,0.912,"Sub Social",0.01412
"2610",2610,0,"Sub Social",-0.00556000000000001
"2611",2611,0,"Sub Social",-0.00368000000000001
"2612",2612,0.976,"Sub Social",-0.02
"2613",2613,-0.633,"Sub Social",0.00724
"2614",2614,0.305,"Sub Social",0.00779999999999999
"2615",2615,-1.506,"Sub Social",-0.0098
"2616",2616,-0.863,"Sub Social",0.00276000000000001
"2617",2617,0.543,"Sub Social",-0.00316000000000001
"2618",2618,-0.745,"Sub Social",-0.02736
"2619",2619,0.197,"Sub Social",-0.00328000000000001
"2620",2620,0.197,"Sub Social",0.0564
"2621",2621,0.666,"Sub Social",0.0926
"2622",2622,0.307,"Sub Social",0.07436
"2623",2623,0,"Sub Social",0.07636
"2624",2624,0.096,"Sub Social",0.08028
"2625",2625,0.317,"Sub Social",0.05704
"2626",2626,0.391,"Sub Social",0.08236
"2627",2627,-0.242,"Sub Social",0.0626
"2628",2628,0.318,"Sub Social",0.13944
"2629",2629,0.486,"Sub Social",0.1604
"2630",2630,-0.227,"Sub Social",0.15472
"2631",2631,-0.085,"Sub Social",0.18452
"2632",2632,0,"Sub Social",0.17664
"2633",2633,0.905,"Sub Social",0.16876
"2634",2634,0.456,"Sub Social",0.14212
"2635",2635,0.05,"Sub Social",0.12984
"2636",2636,0.098,"Sub Social",0.0978
"2637",2637,0.395,"Sub Social",0.10192
"2638",2638,0,"Sub Social",0.08924
"2639",2639,-0.189,"Sub Social",0.11612
"2640",2640,0.415,"Sub Social",0.1258
"2641",2641,-0.339,"Sub Social",0.11308
"2642",2642,0.401,"Sub Social",0.07928
"2643",2643,0,"Sub Social",0.0686
"2644",2644,0,"Sub Social",0.06952
"2645",2645,0,"Sub Social",0.10132
"2646",2646,0,"Sub Social",0.08372
"2647",2647,0,"Sub Social",0.0734
"2648",2648,-0.801,"Sub Social",0.06776
"2649",2649,0.199,"Sub Social",0.08248
"2650",2650,0,"Sub Social",0.07544
"2651",2651,1.063,"Sub Social",0.10564
"2652",2652,0,"Sub Social",0.12036
"2653",2653,0,"Sub Social",0.10376
"2654",2654,-0.359,"Sub Social",0.16464
"2655",2655,-0.494,"Sub Social",0.1486
"2656",2656,-0.062,"Sub Social",0.1486
"2657",2657,0.795,"Sub Social",0.1486
"2658",2658,0.465,"Sub Social",0.1486
"2659",2659,0.198,"Sub Social",0.1486
"2660",2660,-0.091,"Sub Social",0.15588
"2661",2661,0.466,"Sub Social",0.18792
"2662",2662,0.219,"Sub Social",0.17996
"2663",2663,0.755,"Sub Social",0.18708
"2664",2664,0.179,"Sub Social",0.14456
"2665",2665,0,"Sub Social",0.14456
"2666",2666,1.183,"Sub Social",0.18452
"2667",2667,0,"Sub Social",0.21104
"2668",2668,0,"Sub Social",0.2308
"2669",2669,0,"Sub Social",0.23136
"2670",2670,0,"Sub Social",0.19232
"2671",2671,0,"Sub Social",0.17776
"2672",2672,0.182,"Sub Social",0.13976
"2673",2673,0,"Sub Social",0.1434
"2674",2674,0,"Sub Social",0.12476
"2675",2675,0.178,"Sub Social",0.11668
"2676",2676,0,"Sub Social",0.08648
"2677",2677,0,"Sub Social",0.07932
"2678",2678,0.999,"Sub Social",0.04964
"2679",2679,0.304,"Sub Social",0.00232
"2680",2680,0,"Sub Social",0.0102
"2681",2681,-0.048,"Sub Social",0.00256
"2682",2682,-0.181,"Sub Social",0.00256
"2683",2683,0.101,"Sub Social",0.00256
"2684",2684,-0.752,"Sub Social",0.00528
"2685",2685,0,"Sub Social",-0.002
"2686",2686,0,"Sub Social",-0.002
"2687",2687,0.017,"Sub Social",-0.0104
"2688",2688,0,"Sub Social",-0.00955999999999999
"2689",2689,0,"Sub Social",-0.00164
"2690",2690,-0.742,"Sub Social",-0.013
"2691",2691,0,"Sub Social",-0.07712
"2692",2692,0.197,"Sub Social",-0.11228
"2693",2693,-0.191,"Sub Social",-0.1502
"2694",2694,0,"Sub Social",-0.20604
"2695",2695,0,"Sub Social",-0.17936
"2696",2696,0.068,"Sub Social",-0.19172
"2697",2697,0,"Sub Social",-0.16164
"2698",2698,0,"Sub Social",-0.16164
"2699",2699,-0.21,"Sub Social",-0.16164
"2700",2700,0.199,"Sub Social",-0.14052
"2701",2701,0.198,"Sub Social",-0.17632
"2702",2702,-0.284,"Sub Social",-0.18328
"2703",2703,-0.604,"Sub Social",-0.16708
"2704",2704,-0.575,"Sub Social",-0.18988
"2705",2705,-0.948,"Sub Social",-0.20096
"2706",2706,-1.444,"Sub Social",-0.16192
"2707",2707,0.486,"Sub Social",-0.18076
"2708",2708,-0.208,"Sub Social",-0.16404
"2709",2709,0,"Sub Social",-0.1584
"2710",2710,0,"Sub Social",-0.1584
"2711",2711,0,"Sub Social",-0.21064
"2712",2712,0.545,"Sub Social",-0.19032
"2713",2713,-0.895,"Sub Social",-0.18628
"2714",2714,-0.174,"Sub Social",-0.14628
"2715",2715,-0.337,"Sub Social",-0.1214
"2716",2716,-0.57,"Sub Social",-0.089
"2717",2717,-0.08,"Sub Social",-0.08508
"2718",2718,0.785,"Sub Social",-0.04716
"2719",2719,-0.471,"Sub Social",0.03368
"2720",2720,0.418,"Sub Social",0.01128
"2721",2721,0.209,"Sub Social",0.0214
"2722",2722,0,"Sub Social",0.02924
"2723",2723,-1.306,"Sub Social",0.05472
"2724",2724,0.298,"Sub Social",0.05472
"2725",2725,0.3,"Sub Social",0.04496
"2726",2726,1.198,"Sub Social",0.08224
"2727",2727,0.338,"Sub Social",0.09704
"2728",2728,0.206,"Sub Social",0.11052
"2729",2729,-0.477,"Sub Social",0.17272
"2730",2730,0,"Sub Social",0.17592
"2731",2731,0.577,"Sub Social",0.14452
"2732",2732,-0.074,"Sub Social",0.18824
"2733",2733,0.045,"Sub Social",0.17944
"2734",2734,0.196,"Sub Social",0.17108
"2735",2735,0.637,"Sub Social",0.1736
"2736",2736,0,"Sub Social",0.238
"2737",2737,0.301,"Sub Social",0.22608
"2738",2738,0.037,"Sub Social",0.21232
"2739",2739,0.196,"Sub Social",0.17672
"2740",2740,0,"Sub Social",0.1632
"2741",2741,0.985,"Sub Social",0.14116
"2742",2742,0,"Sub Social",0.19512
"2743",2743,0,"Sub Social",0.19032
"2744",2744,0.622,"Sub Social",0.15876
"2745",2745,0.198,"Sub Social",0.14544
"2746",2746,0,"Sub Social",0.16012
"2747",2747,0.063,"Sub Social",0.15308
"2748",2748,0.304,"Sub Social",0.136
"2749",2749,0,"Sub Social",0.14844
"2750",2750,-0.044,"Sub Social",0.1426
"2751",2751,0.308,"Sub Social",0.15448
"2752",2752,0,"Sub Social",0.14664
"2753",2753,-0.345,"Sub Social",0.14664
"2754",2754,0.872,"Sub Social",0.10724
"2755",2755,-0.12,"Sub Social",0.10724
"2756",2756,-0.212,"Sub Social",0.12088
"2757",2757,-0.407,"Sub Social",0.10404
"2758",2758,0.412,"Sub Social",0.10404
"2759",2759,0.02,"Sub Social",0.08692
"2760",2760,0.21,"Sub Social",0.10336
"2761",2761,0.311,"Sub Social",0.11604
"2762",2762,0.155,"Sub Social",0.10948
"2763",2763,0.334,"Sub Social",0.11124
"2764",2764,0,"Sub Social",0.09892
"2765",2765,0,"Sub Social",0.09096
"2766",2766,0,"Sub Social",0.10476
"2767",2767,0,"Sub Social",0.06988
"2768",2768,0.341,"Sub Social",0.11084
"2769",2769,0.201,"Sub Social",0.11932
"2770",2770,0.198,"Sub Social",0.1356
"2771",2771,-0.428,"Sub Social",0.11912
"2772",2772,0.474,"Sub Social",0.11832
"2773",2773,0.621,"Sub Social",0.10992
"2774",2774,-0.164,"Sub Social",0.12732
"2775",2775,0,"Sub Social",0.1336
"2776",2776,0,"Sub Social",0.13936
"2777",2777,-0.199,"Sub Social",0.17276
"2778",2778,0,"Sub Social",0.17056
"2779",2779,0,"Sub Social",0.17056
"2780",2780,0.904,"Sub Social",0.16752
"2781",2781,0,"Sub Social",0.17804
"2782",2782,0,"Sub Social",0.18592
"2783",2783,0,"Sub Social",0.1452
"2784",2784,0,"Sub Social",0.181
"2785",2785,0,"Sub Social",0.16204
"2786",2786,0.746,"Sub Social",0.16648
"2787",2787,0.312,"Sub Social",0.20896
"2788",2788,0.478,"Sub Social",0.20688
"2789",2789,0.835,"Sub Social",0.222
"2790",2790,-0.055,"Sub Social",0.24556
"2791",2791,0,"Sub Social",0.25344
"2792",2792,-0.076,"Sub Social",0.25456
"2793",2793,0.604,"Sub Social",0.21376
"2794",2794,0.398,"Sub Social",0.21376
"2795",2795,-0.82,"Sub Social",0.15724
"2796",2796,0.467,"Sub Social",0.16504
"2797",2797,0,"Sub Social",0.17296
"2798",2798,0.732,"Sub Social",0.192
"2799",2799,0.898,"Sub Social",0.17008
"2800",2800,-0.052,"Sub Social",0.16552
"2801",2801,0.378,"Sub Social",0.00880000000000004
"2802",2802,0.39,"Sub Social",-0.0246
"2803",2803,0.197,"Sub Social",-0.0224
"2804",2804,0.028,"Sub Social",-0.00823999999999999
"2805",2805,-0.116,"Sub Social",-0.00519999999999999
"2806",2806,0,"Sub Social",-0.02936
"2807",2807,-1.413,"Sub Social",-0.05412
"2808",2808,0.195,"Sub Social",-0.02132
"2809",2809,0.198,"Sub Social",-0.04
"2810",2810,0.476,"Sub Social",-0.12476
"2811",2811,0.198,"Sub Social",-0.15404
"2812",2812,0.198,"Sub Social",-0.18996
"2813",2813,-3.44,"Sub Social",-0.2412
"2814",2814,0,"Sub Social",-0.23624
"2815",2815,0,"Sub Social",-0.24404
"2816",2816,0.354,"Sub Social",-0.24596
"2817",2817,0,"Sub Social",-0.2346
"2818",2818,0,"Sub Social",-0.22996
"2819",2819,-0.221,"Sub Social",-0.23216
"2820",2820,0,"Sub Social",-0.16788
"2821",2821,0,"Sub Social",-0.17568
"2822",2822,-2.119,"Sub Social",-0.17944
"2823",2823,0,"Sub Social",-0.18312
"2824",2824,0,"Sub Social",-0.19104
"2825",2825,-1.333,"Sub Social",-0.23208
"2826",2826,0.502,"Sub Social",-0.09448
"2827",2827,0.195,"Sub Social",-0.09448
"2828",2828,0.149,"Sub Social",-0.09068
"2829",2829,0.312,"Sub Social",-0.10484
"2830",2830,0,"Sub Social",-0.10484
"2831",2831,-0.055,"Sub Social",-0.08412
"2832",2832,0.194,"Sub Social",-0.07528
"2833",2833,0,"Sub Social",-0.07528
"2834",2834,0.104,"Sub Social",-0.13548
"2835",2835,0.384,"Sub Social",-0.05072
"2836",2836,0,"Sub Social",-0.05072
"2837",2837,-0.828,"Sub Social",-0.0674
"2838",2838,0,"Sub Social",-0.01408
"2839",2839,0,"Sub Social",-0.02632
"2840",2840,0.095,"Sub Social",-0.00267999999999999
"2841",2841,0,"Sub Social",-0.01604
"2842",2842,0,"Sub Social",-0.02852
"2843",2843,0.518,"Sub Social",-0.02444
"2844",2844,0,"Sub Social",-0.02224
"2845",2845,0,"Sub Social",-0.03
"2846",2846,-1.505,"Sub Social",0.01244
"2847",2847,0,"Sub Social",0.02784
"2848",2848,0,"Sub Social",0.01248
"2849",2849,-0.417,"Sub Social",0.02428
"2850",2850,0,"Sub Social",0.0574
"2851",2851,0.196,"Sub Social",0.0574
"2852",2852,0.786,"Sub Social",0.04744
"2853",2853,-0.185,"Sub Social",0.04364
"2854",2854,0,"Sub Social",0.04364
"2855",2855,0.102,"Sub Social",0.0792
"2856",2856,0,"Sub Social",0.08368
"2857",2857,0,"Sub Social",0.09568
"2858",2858,1.061,"Sub Social",0.07376
"2859",2859,0.489,"Sub Social",0.15
"2860",2860,0,"Sub Social",0.16616
"2861",2861,0.295,"Sub Social",0.18676
"2862",2862,0,"Sub Social",0.1714
"2863",2863,0,"Sub Social",0.17944
"2864",2864,-0.249,"Sub Social",0.20208
"2865",2865,0,"Sub Social",0.17064
"2866",2866,0,"Sub Social",0.18596
"2867",2867,0.889,"Sub Social",0.13208
"2868",2868,0.63,"Sub Social",0.11708
"2869",2869,0.3,"Sub Social",0.112
"2870",2870,-0.548,"Sub Social",0.14008
"2871",2871,0.401,"Sub Social",0.11656
"2872",2872,0.404,"Sub Social",0.10512
"2873",2873,0.515,"Sub Social",0.13804
"2874",2874,-0.801,"Sub Social",0.13836
"2875",2875,0.201,"Sub Social",0.1506
"2876",2876,0.762,"Sub Social",0.16624
"2877",2877,0,"Sub Social",0.18824
"2878",2878,0.198,"Sub Social",0.19604
"2879",2879,-1.347,"Sub Social",0.23204
"2880",2880,-0.273,"Sub Social",0.19648
"2881",2881,-0.127,"Sub Social",0.17128
"2882",2882,0.702,"Sub Social",0.14396
"2883",2883,0.473,"Sub Social",0.16588
"2884",2884,0.203,"Sub Social",0.14984
"2885",2885,0.823,"Sub Social",0.1544
"2886",2886,0.303,"Sub Social",0.1338
"2887",2887,0.306,"Sub Social",0.16584
"2888",2888,0.391,"Sub Social",0.17964
"2889",2889,0.301,"Sub Social",0.14916
"2890",2890,0.195,"Sub Social",0.14916
"2891",2891,0.9,"Sub Social",0.063
"2892",2892,0,"Sub Social",0.13076
"2893",2893,0,"Sub Social",0.15832
"2894",2894,-0.383,"Sub Social",0.195
"2895",2895,0,"Sub Social",0.16692
"2896",2896,0,"Sub Social",0.148
"2897",2897,0.518,"Sub Social",0.12436
"2898",2898,0,"Sub Social",0.1036
"2899",2899,0,"Sub Social",0.10356
"2900",2900,0.546,"Sub Social",0.13192
"2901",2901,0,"Sub Social",0.13272
"2902",2902,0,"Sub Social",0.13292
"2903",2903,-1.956,"Sub Social",0.15028
"2904",2904,0.347,"Sub Social",0.11428
"2905",2905,0.416,"Sub Social",0.11428
"2906",2906,0.79,"Sub Social",0.16876
"2907",2907,0,"Sub Social",0.18408
"2908",2908,0,"Sub Social",0.18408
"2909",2909,-0.388,"Sub Social",0.1472
"2910",2910,0.304,"Sub Social",0.14228
"2911",2911,0.302,"Sub Social",0.15456
"2912",2912,1.015,"Sub Social",0.17892
"2913",2913,0.411,"Sub Social",0.165
"2914",2914,0.306,"Sub Social",0.17288
"2915",2915,0.629,"Sub Social",0.1786
"2916",2916,0,"Sub Social",0.26848
"2917",2917,0,"Sub Social",0.26248
"2918",2918,1.362,"Sub Social",0.23712
"2919",2919,0,"Sub Social",0.22404
"2920",2920,0,"Sub Social",0.23972
"2921",2921,-0.922,"Sub Social",0.23536
"2922",2922,0.395,"Sub Social",0.25088
"2923",2923,0.307,"Sub Social",0.23872
"2924",2924,0.609,"Sub Social",0.20088
"2925",2925,0.198,"Sub Social",0.16028
"2926",2926,0.197,"Sub Social",0.14384
"2927",2927,0.143,"Sub Social",-0.00132000000000002
"2928",2928,0.291,"Sub Social",-0.0186
"2929",2929,0.197,"Sub Social",-0.0186
"2930",2930,-0.218,"Sub Social",-0.0332
"2931",2931,0.463,"Sub Social",-0.0838
"2932",2932,0.392,"Sub Social",-0.0838
"2933",2933,-0.109,"Sub Social",-0.08188
"2934",2934,0,"Sub Social",-0.045
"2935",2935,0,"Sub Social",-0.0608
"2936",2936,-0.644,"Sub Social",-0.08704
"2937",2937,0,"Sub Social",-0.09588
"2938",2938,0,"Sub Social",-0.1038
"2939",2939,-3.323,"Sub Social",-0.15696
"2940",2940,0.197,"Sub Social",-0.1548
"2941",2941,0,"Sub Social",-0.16644
"2942",2942,-0.365,"Sub Social",-0.13296
"2943",2943,0.097,"Sub Social",-0.11636
"2944",2944,0,"Sub Social",-0.13488
"2945",2945,0.048,"Sub Social",-0.15488
"2946",2946,0,"Sub Social",-0.13884
"2947",2947,0,"Sub Social",-0.13884
"2948",2948,-0.349,"Sub Social",-0.14164
"2949",2949,0.388,"Sub Social",-0.08496
"2950",2950,0,"Sub Social",-0.08496
"2951",2951,-1.132,"Sub Social",-0.05936
"2952",2952,0.197,"Sub Social",0.0814
"2953",2953,0,"Sub Social",0.07352
"2954",2954,1.034,"Sub Social",0.08008
"2955",2955,0.197,"Sub Social",0.11088
"2956",2956,0,"Sub Social",0.1198
"2957",2957,-0.108,"Sub Social",0.1494
"2958",2958,0.292,"Sub Social",0.14748
"2959",2959,0,"Sub Social",0.14748
"2960",2960,-0.07,"Sub Social",0.14748
"2961",2961,0.773,"Sub Social",0.18096
"2962",2962,0,"Sub Social",0.17364
"2963",2963,0.64,"Sub Social",0.19024
"2964",2964,0.196,"Sub Social",0.24364
"2965",2965,0,"Sub Social",0.24392
"2966",2966,0.164,"Sub Social",0.25836
"2967",2967,0.405,"Sub Social",0.217
"2968",2968,0.32,"Sub Social",0.20912
"2969",2969,0.74,"Sub Social",0.23484
"2970",2970,0,"Sub Social",0.24712
"2971",2971,0,"Sub Social",0.23544
"2972",2972,0,"Sub Social",0.21372
"2973",2973,0.488,"Sub Social",0.18164
"2974",2974,0.205,"Sub Social",0.15072
"2975",2975,0.415,"Sub Social",0.13056
"2976",2976,0.203,"Sub Social",0.1176
"2977",2977,0.204,"Sub Social",0.11744
"2978",2978,0.361,"Sub Social",0.09596
"2979",2979,0,"Sub Social",0.11764
"2980",2980,0,"Sub Social",0.10144
"2981",2981,0.643,"Sub Social",0.0922
"2982",2982,0.199,"Sub Social",0.0626
"2983",2983,0,"Sub Social",0.07044
"2984",2984,-0.543,"Sub Social",0.01752
"2985",2985,-0.872,"Sub Social",0.01752
"2986",2986,0,"Sub Social",-0.00200000000000002
"2987",2987,-0.504,"Sub Social",-0.02168
"2988",2988,0.316,"Sub Social",-0.03828
"2989",2989,0.192,"Sub Social",-0.0464
"2990",2990,-0.537,"Sub Social",-0.04412
"2991",2991,0.706,"Sub Social",-0.06176
"2992",2992,0,"Sub Social",-0.06176
"2993",2993,0.089,"Sub Social",-0.02492
