"","x","y","group","y_ma"
"1331",1331,-0.857,"Solitary",0.10236
"1332",1332,0.688,"Solitary",0.10492
"1333",1333,0,"Solitary",0.10492
"1334",1334,0.153,"Solitary",0.03836
"1335",1335,0,"Solitary",0.03208
"1336",1336,0,"Solitary",-0.01292
"1337",1337,0.326,"Solitary",-0.03444
"1338",1338,0.203,"Solitary",-0.04968
"1339",1339,0,"Solitary",-0.04756
"1340",1340,-0.047,"Solitary",0.01804
"1341",1341,-0.676,"Solitary",-0.03224
"1342",1342,0.589,"Solitary",-0.04128
"1343",1343,-0.242,"Solitary",-0.08008
"1344",1344,0,"Solitary",-0.00431999999999999
"1345",1345,0,"Solitary",-0.03184
"1346",1346,-1.664,"Solitary",-0.0458
"1347",1347,-0.14,"Solitary",-0.06656
"1348",1348,-0.676,"Solitary",-0.06656
"1349",1349,-0.584,"Solitary",-0.0986
"1350",1350,0,"Solitary",-0.12404
"1351",1351,0,"Solitary",-0.13288
"1352",1352,1.594,"Solitary",-0.12012
"1353",1353,-0.66,"Solitary",-0.11824
"1354",1354,-0.294,"Solitary",-0.0912
"1355",1355,0.285,"Solitary",-0.11476
"1356",1356,1.037,"Solitary",-0.08152
"1357",1357,0,"Solitary",-0.08152
"1358",1358,-0.349,"Solitary",-0.01572
"1359",1359,-0.366,"Solitary",0.05084
"1360",1360,0,"Solitary",0.05644
"1361",1361,-0.801,"Solitary",0.0822
"1362",1362,-0.31,"Solitary",0.10568
"1363",1363,-0.018,"Solitary",0.11608
"1364",1364,0.319,"Solitary",0.11864
"1365",1365,0,"Solitary",0.02964
"1366",1366,0,"Solitary",0.05604
"1367",1367,0,"Solitary",0.00319999999999999
"1368",1368,0.589,"Solitary",0.0154
"1369",1369,0,"Solitary",-0.02608
"1370",1370,1.645,"Solitary",-0.02884
"1371",1371,0,"Solitary",-0.01488
"1372",1372,0,"Solitary",-0.000240000000000004
"1373",1373,-0.032,"Solitary",-0.00844
"1374",1374,0.003,"Solitary",-0.0048
"1375",1375,0.26,"Solitary",0.0076
"1376",1376,0.064,"Solitary",-0.0038
"1377",1377,-0.631,"Solitary",-0.01656
"1378",1378,0,"Solitary",-0.01656
"1379",1379,-1.615,"Solitary",-0.0018
"1380",1380,0.59,"Solitary",-0.0018
"1381",1381,0,"Solitary",-0.00212
"1382",1382,-0.069,"Solitary",-0.000799999999999995
"1383",1383,0,"Solitary",-0.0666
"1384",1384,0,"Solitary",-0.06164
"1385",1385,-0.205,"Solitary",-0.05204
"1386",1386,-0.71,"Solitary",-0.03284
"1387",1387,0,"Solitary",-0.03296
"1388",1388,-0.303,"Solitary",0.01028
"1389",1389,0,"Solitary",0.00376
"1390",1390,0,"Solitary",0.05404
"1391",1391,0.369,"Solitary",0.0656
"1392",1392,0,"Solitary",0.1302
"1393",1393,0.581,"Solitary",0.08076
"1394",1394,0.033,"Solitary",0.07552
"1395",1395,0,"Solitary",0.11168
"1396",1396,0.124,"Solitary",0.14884
"1397",1397,0.24,"Solitary",0.18972
"1398",1398,0.448,"Solitary",0.19792
"1399",1399,0,"Solitary",0.22632
"1400",1400,1.341,"Solitary",0.25032
"1401",1401,-0.099,"Solitary",0.26244
"1402",1402,0.626,"Solitary",0.26244
"1403",1403,0.289,"Solitary",0.32448
"1404",1404,0,"Solitary",0.30892
"1405",1405,-0.646,"Solitary",0.26432
"1406",1406,-0.131,"Solitary",0.22792
"1407",1407,0.835,"Solitary",0.2266
"1408",1408,0.929,"Solitary",0.2266
"1409",1409,1.022,"Solitary",0.21704
"1410",1410,0,"Solitary",0.20744
"1411",1411,0,"Solitary",0.18952
"1412",1412,0.6,"Solitary",0.1674
"1413",1413,0,"Solitary",0.13004
"1414",1414,0,"Solitary",0.10748
"1415",1415,1.551,"Solitary",0.08056
"1416",1416,-0.02,"Solitary",0.069
"1417",1417,-1.115,"Solitary",0.069
"1418",1418,-0.329,"Solitary",0.09096
"1419",1419,0,"Solitary",0.09388
"1420",1420,0,"Solitary",0.06048
"1421",1421,-0.115,"Solitary",0.05116
"1422",1422,0,"Solitary",-0.01592
"1423",1423,0,"Solitary",-0.01592
"1424",1424,-0.553,"Solitary",-0.01564
"1425",1425,0.407,"Solitary",-0.04136
"1426",1426,-0.663,"Solitary",-0.04272
"1427",1427,-0.047,"Solitary",-0.00732000000000001
"1428",1428,0,"Solitary",-0.03088
"1429",1429,0,"Solitary",-0.03008
"1430",1430,-0.097,"Solitary",0.04296
"1431",1431,-0.058,"Solitary",0.03216
"1432",1432,0,"Solitary",-0.01148
"1433",1433,0.696,"Solitary",-0.02892
"1434",1434,-0.655,"Solitary",-0.02432
"1435",1435,0,"Solitary",-0.02432
"1436",1436,0.007,"Solitary",-0.02432
"1437",1437,-0.043,"Solitary",-0.00219999999999999
"1438",1438,-0.034,"Solitary",-0.01848
"1439",1439,0.885,"Solitary",0.01928
"1440",1440,0.962,"Solitary",0.06916
"1441",1441,0,"Solitary",0.06916
"1442",1442,0.711,"Solitary",0.04228
"1443",1443,-0.599,"Solitary",0.04616
"1444",1444,-1.091,"Solitary",0.02216
"1445",1445,-0.436,"Solitary",0.04252
"1446",1446,0,"Solitary",0.02276
"1447",1447,0,"Solitary",0.04708
"1448",1448,0,"Solitary",0.0366
"1449",1449,0,"Solitary",0.00164
"1450",1450,0,"Solitary",0.00336
"1451",1451,0.281,"Solitary",-0.04952
"1452",1452,1.2,"Solitary",-0.08684
"1453",1453,0,"Solitary",-0.15184
"1454",1454,-0.672,"Solitary",-0.15452
"1455",1455,0,"Solitary",-0.20128
"1456",1456,-0.658,"Solitary",-0.17732
"1457",1457,0.509,"Solitary",-0.14092
"1458",1458,0.202,"Solitary",-0.12348
"1459",1459,-0.047,"Solitary",-0.12348
"1460",1460,-0.262,"Solitary",-0.1428
"1461",1461,-0.867,"Solitary",-0.1428
"1462",1462,0,"Solitary",-0.1428
"1463",1463,-1.356,"Solitary",-0.08992
"1464",1464,-0.048,"Solitary",-0.10116
"1465",1465,-0.663,"Solitary",-0.17584
"1466",1466,-0.067,"Solitary",-0.17864
"1467",1467,-0.458,"Solitary",-0.16712
"1468",1468,0,"Solitary",-0.16712
"1469",1469,-0.181,"Solitary",-0.14064
"1470",1470,0,"Solitary",-0.161
"1471",1471,0,"Solitary",-0.16908
"1472",1472,-0.483,"Solitary",-0.13076
"1473",1473,0,"Solitary",-0.12028
"1474",1474,0,"Solitary",-0.0856
"1475",1475,1.322,"Solitary",-0.08084
"1476",1476,0,"Solitary",-0.0266
"1477",1477,-0.667,"Solitary",-0.02468
"1478",1478,-0.07,"Solitary",0.01012
"1479",1479,-0.384,"Solitary",0.0128
"1480",1480,0,"Solitary",0.03112
"1481",1481,0.004,"Solitary",0.06572
"1482",1482,0,"Solitary",0.07296
"1483",1483,0,"Solitary",0.07296
"1484",1484,0.911,"Solitary",0.09108
"1485",1485,0,"Solitary",0.09652
"1486",1486,0,"Solitary",0.0702
"1487",1487,0.119,"Solitary",0.11084
"1488",1488,0,"Solitary",0.05796
"1489",1489,0,"Solitary",0.05796
"1490",1490,0.207,"Solitary",0.08464
"1491",1491,0,"Solitary",0.08744
"1492",1492,0,"Solitary",0.1028
"1493",1493,0.865,"Solitary",0.06524
"1494",1494,0,"Solitary",0.06508
"1495",1495,0,"Solitary",0.06508
"1496",1496,0.453,"Solitary",0.06496
"1497",1497,-0.347,"Solitary",0.02852
"1498",1498,-0.658,"Solitary",0.02852
"1499",1499,1.016,"Solitary",0.03052
"1500",1500,0,"Solitary",0.0114
"1501",1501,0,"Solitary",0.0114
"1502",1502,0,"Solitary",0.02576
"1503",1503,0,"Solitary",0.04108
"1504",1504,0,"Solitary",0.04108
"1505",1505,-0.939,"Solitary",0.02888
"1506",1506,0,"Solitary",-0.00572
"1507",1507,0,"Solitary",-0.00572
"1508",1508,-0.003,"Solitary",-0.00324
"1509",1509,0,"Solitary",-0.02136
"1510",1510,0,"Solitary",-0.03436
"1511",1511,0.05,"Solitary",-0.02
"1512",1512,-0.359,"Solitary",-0.08712
"1513",1513,0,"Solitary",-0.08712
"1514",1514,0.359,"Solitary",-0.07112
"1515",1515,0.59,"Solitary",-0.07112
"1516",1516,0,"Solitary",-0.07112
"1517",1517,-0.305,"Solitary",-0.03204
"1518",1518,0,"Solitary",0.00552
"1519",1519,0,"Solitary",0.00552
"1520",1520,0.062,"Solitary",-0.02292
"1521",1521,0,"Solitary",-0.12188
"1522",1522,-0.672,"Solitary",-0.12188
"1523",1523,-0.299,"Solitary",-0.1618
"1524",1524,-0.662,"Solitary",-0.1
"1525",1525,0,"Solitary",-0.07344
"1526",1526,0.4,"Solitary",-0.07376
"1527",1527,0,"Solitary",-0.04652
"1528",1528,0,"Solitary",-0.028
"1529",1529,0.977,"Solitary",-0.06752
"1530",1530,0,"Solitary",-0.05532
"1531",1531,0,"Solitary",-0.05532
"1532",1532,-0.711,"Solitary",-0.05168
"1533",1533,-2.477,"Solitary",-0.08064
"1534",1534,0,"Solitary",-0.08064
"1535",1535,-0.998,"Solitary",-0.04316
"1536",1536,1.595,"Solitary",-0.0312
"1537",1537,0.305,"Solitary",-0.00472
"1538",1538,-0.008,"Solitary",-0.00420000000000001
"1539",1539,1.04,"Solitary",0.0118
"1540",1540,1.053,"Solitary",0.0352
"1541",1541,-0.988,"Solitary",0.07
"1542",1542,0,"Solitary",0.03092
"1543",1543,0,"Solitary",0.03092
"1544",1544,0.091,"Solitary",0.05072
"1545",1545,-0.662,"Solitary",0.13156
"1546",1546,0,"Solitary",0.23888
"1547",1547,0.265,"Solitary",0.24388
"1548",1548,0,"Solitary",0.2838
"1549",1549,0,"Solitary",0.22
"1550",1550,0.013,"Solitary",0.21992
"1551",1551,0.8,"Solitary",0.22024
"1552",1552,0.585,"Solitary",0.17864
"1553",1553,0.87,"Solitary",0.12244
"1554",1554,0,"Solitary",0.13552
"1555",1555,0,"Solitary",0.09192
"1556",1556,0.495,"Solitary",0.08828
"1557",1557,1.31,"Solitary",0.0978
"1558",1558,0.206,"Solitary",0.12544
"1559",1559,0.125,"Solitary",0.13012
"1560",1560,0,"Solitary",0.11952
"1561",1561,0,"Solitary",0.075
"1562",1562,0.303,"Solitary",0.07764
"1563",1563,0,"Solitary",0.08324
"1564",1564,0,"Solitary",0.0358
"1565",1565,-0.352,"Solitary",0.01784
"1566",1566,-0.661,"Solitary",0.00712000000000002
"1567",1567,-1.09,"Solitary",0.00712000000000002
"1568",1568,-0.091,"Solitary",0.0148
"1569",1569,0.329,"Solitary",-0.00499999999999999
"1570",1570,0.029,"Solitary",-0.0574
"1571",1571,0.117,"Solitary",-0.01892
"1572",1572,0,"Solitary",-0.02392
"1573",1573,-1.113,"Solitary",-0.07
"1574",1574,0.066,"Solitary",-0.11532
"1575",1575,0.153,"Solitary",-0.12872
"1576",1576,-0.386,"Solitary",-0.162
"1577",1577,0.136,"Solitary",-0.16264
"1578",1578,0.602,"Solitary",-0.14856
"1579",1579,0,"Solitary",-0.1672
"1580",1580,0.192,"Solitary",-0.12652
"1581",1581,0,"Solitary",-0.08428
"1582",1582,0,"Solitary",-0.13992
"1583",1583,1.168,"Solitary",-0.06984
"1584",1584,0,"Solitary",-0.10096
"1585",1585,-1.152,"Solitary",-0.1274
"1586",1586,-1.133,"Solitary",-0.12392
"1587",1587,-0.032,"Solitary",-0.08732
"1588",1588,-0.832,"Solitary",-0.09516
"1589",1589,-0.016,"Solitary",-0.08
"1590",1590,0,"Solitary",-0.10152
"1591",1591,-1.127,"Solitary",-0.1256
"1592",1592,-0.073,"Solitary",-0.1326
"1593",1593,0.965,"Solitary",-0.14028
"1594",1594,-1.062,"Solitary",-0.14028
"1595",1595,1.781,"Solitary",-0.15308
"1596",1596,-0.661,"Solitary",-0.22664
"1597",1597,-0.661,"Solitary",-0.22664
"1598",1598,-1.026,"Solitary",-0.18052
"1599",1599,0.981,"Solitary",-0.1352
"1600",1600,-0.043,"Solitary",-0.13392
"1601",1601,-0.007,"Solitary",-0.10064
"1602",1602,-0.402,"Solitary",-0.12636
"1603",1603,0,"Solitary",-0.12636
"1604",1604,-0.175,"Solitary",-0.0918
"1605",1605,0,"Solitary",-0.08888
"1606",1606,0,"Solitary",-0.12748
"1607",1607,-0.32,"Solitary",-0.085
"1608",1608,-0.671,"Solitary",-0.1826
"1609",1609,0,"Solitary",-0.15616
"1610",1610,0.001,"Solitary",-0.15644
"1611",1611,0,"Solitary",-0.08636
"1612",1612,0,"Solitary",-0.13888
"1613",1613,0,"Solitary",-0.148
"1614",1614,-0.659,"Solitary",-0.1458
"1615",1615,0,"Solitary",-0.12972
"1616",1616,-0.263,"Solitary",-0.15596
"1617",1617,0,"Solitary",-0.1548
"1618",1618,0,"Solitary",-0.21668
"1619",1619,0,"Solitary",-0.2094
"1620",1620,-0.659,"Solitary",-0.19404
"1621",1621,0,"Solitary",-0.20608
"1622",1622,-0.668,"Solitary",-0.23248
"1623",1623,0.726,"Solitary",-0.18964
"1624",1624,-0.332,"Solitary",-0.1884
"1625",1625,-0.271,"Solitary",-0.1788
"1626",1626,0.048,"Solitary",-0.14964
"1627",1627,0,"Solitary",-0.1408
"1628",1628,-0.656,"Solitary",-0.18548
"1629",1629,-0.146,"Solitary",-0.15312
"1630",1630,-1.547,"Solitary",-0.16596
"1631",1631,0.182,"Solitary",-0.16596
"1632",1632,0.064,"Solitary",-0.1758
"1633",1633,-0.972,"Solitary",-0.10024
"1634",1634,-0.66,"Solitary",-0.0762
"1635",1635,1.072,"Solitary",-0.01228
"1636",1636,0.031,"Solitary",0.0506
"1637",1637,0.24,"Solitary",0.03716
"1638",1638,0.729,"Solitary",0.0544
"1639",1639,-0.438,"Solitary",0.06564
"1640",1640,-1.117,"Solitary",0.072
"1641",1641,0.546,"Solitary",0.1118
"1642",1642,-0.321,"Solitary",0.10996
"1643",1643,0,"Solitary",0.1954
"1644",1644,-0.246,"Solitary",0.2
"1645",1645,1.23,"Solitary",0.19744
"1646",1646,0.601,"Solitary",0.23604
"1647",1647,0.93,"Solitary",0.23608
"1648",1648,2.298,"Solitary",0.1932
"1649",1649,-0.668,"Solitary",0.20108
"1650",1650,0.16,"Solitary",0.16516
"1651",1651,0.329,"Solitary",0.136
"1652",1652,0.159,"Solitary",0.14256
"1653",1653,0.339,"Solitary",0.18724
"1654",1654,-0.192,"Solitary",0.1654
"1655",1655,0.589,"Solitary",0.14476
"1656",1656,0.297,"Solitary",0.15192
"1657",1657,0,"Solitary",0.16176
"1658",1658,-0.007,"Solitary",0.12432
"1659",1659,-0.659,"Solitary",0.10028
"1660",1660,0,"Solitary",0.06308
"1661",1661,0.228,"Solitary",-0.02884
"1662",1662,-0.658,"Solitary",-0.00212
"1663",1663,0,"Solitary",-0.00852
"1664",1664,-0.274,"Solitary",-0.08612
"1665",1665,0,"Solitary",-0.08312
"1666",1666,0,"Solitary",-0.12348
"1667",1667,-0.837,"Solitary",-0.11852
"1668",1668,0.179,"Solitary",-0.14208
"1669",1669,0,"Solitary",-0.15396
"1670",1670,0.294,"Solitary",-0.16844
"1671",1671,0,"Solitary",-0.16816
"1672",1672,0,"Solitary",-0.1418
"1673",1673,0,"Solitary",-0.1576
"1674",1674,0,"Solitary",-0.16672
"1675",1675,0,"Solitary",-0.16644
"1676",1676,-1.611,"Solitary",-0.16492
"1677",1677,0.234,"Solitary",-0.15396
"1678",1678,-0.67,"Solitary",-0.15396
"1679",1679,-0.068,"Solitary",-0.17556
"1680",1680,0,"Solitary",-0.14208
"1681",1681,0,"Solitary",-0.17572
"1682",1682,-0.362,"Solitary",-0.18408
"1683",1683,0,"Solitary",-0.19584
"1684",1684,0,"Solitary",-0.19584
"1685",1685,-0.395,"Solitary",-0.25856
"1686",1686,0,"Solitary",-0.25856
"1687",1687,-0.651,"Solitary",-0.25856
"1688",1688,0.038,"Solitary",-0.22572
"1689",1689,0,"Solitary",-0.16128
"1690",1690,0,"Solitary",-0.17064
"1691",1691,-0.54,"Solitary",-0.158
"1692",1692,0,"Solitary",-0.15528
"1693",1693,-0.662,"Solitary",-0.15528
"1694",1694,-0.209,"Solitary",-0.12788
"1695",1695,0,"Solitary",-0.1134
"1696",1696,0,"Solitary",-0.1134
"1697",1697,-1.568,"Solitary",-0.1054
"1698",1698,0,"Solitary",-0.06644
"1699",1699,0,"Solitary",-0.04328
"1700",1700,0.821,"Solitary",0.01384
"1701",1701,0,"Solitary",0.01232
"1702",1702,0,"Solitary",0.01232
"1703",1703,-0.354,"Solitary",-0.01428
"1704",1704,0,"Solitary",0.00732
"1705",1705,0,"Solitary",0.00732
"1706",1706,0.685,"Solitary",0.0496
"1707",1707,0,"Solitary",0.0612
"1708",1708,0,"Solitary",0.07612
"1709",1709,0.2,"Solitary",0.08232
"1710",1710,0.579,"Solitary",0.13244
"1711",1711,0.579,"Solitary",0.13244
"1712",1712,0.777,"Solitary",0.11776
"1713",1713,0,"Solitary",0.08492
"1714",1714,0,"Solitary",0.08492
"1715",1715,-0.665,"Solitary",0.07928
"1716",1716,0,"Solitary",0.09344
"1717",1717,0,"Solitary",0.09344
"1718",1718,0.395,"Solitary",0.19236
"1719",1719,0.081,"Solitary",0.16496
"1720",1720,0.373,"Solitary",0.16496
"1721",1721,0.155,"Solitary",0.12696
"1722",1722,-0.315,"Solitary",0.11896
"1723",1723,0,"Solitary",0.0958
"1724",1724,-0.367,"Solitary",0.05848
"1725",1725,0,"Solitary",0.0274
"1726",1726,0,"Solitary",0.0274
"1727",1727,-0.141,"Solitary",0.02584
"1728",1728,0,"Solitary",0.05244
"1729",1729,0,"Solitary",0.05244
"1730",1730,2.473,"Solitary",0.04652
"1731",1731,0,"Solitary",0.03072
"1732",1732,0,"Solitary",0.02748
"1733",1733,-0.95,"Solitary",0.00952
"1734",1734,0,"Solitary",0.00332
"1735",1735,0,"Solitary",0.01592
"1736",1736,-0.354,"Solitary",-0.00848
"1737",1737,0,"Solitary",-0.02048
"1738",1738,0,"Solitary",-0.0028
"1739",1739,-0.039,"Solitary",-0.00444000000000001
"1740",1740,0,"Solitary",0.00119999999999999
"1741",1741,0,"Solitary",0.00119999999999999
"1742",1742,-0.148,"Solitary",-0.00468
"1743",1743,0,"Solitary",-0.11856
"1744",1744,0,"Solitary",-0.09976
"1745",1745,-0.076,"Solitary",-0.1078
"1746",1746,0,"Solitary",-0.04632
"1747",1747,0,"Solitary",-0.04632
"1748",1748,-0.61,"Solitary",-0.09076
"1749",1749,-0.667,"Solitary",-0.0766
"1750",1750,0.442,"Solitary",-0.0766
"1751",1751,-0.041,"Solitary",-0.12024
"1752",1752,0,"Solitary",-0.11868
"1753",1753,0,"Solitary",-0.11868
"1754",1754,-0.147,"Solitary",-0.11868
"1755",1755,-0.374,"Solitary",-0.11276
"1756",1756,0.47,"Solitary",-0.11276
"1757",1757,-0.201,"Solitary",-0.08236
"1758",1758,0.587,"Solitary",-0.12108
"1759",1759,0,"Solitary",-0.09252
"1760",1760,-1.111,"Solitary",-0.09664
"1761",1761,0,"Solitary",-0.07224
"1762",1762,0,"Solitary",-0.04556
"1763",1763,-1.091,"Solitary",-0.0726
"1764",1764,0,"Solitary",-0.04736
"1765",1765,0,"Solitary",-0.00836000000000001
"1766",1766,0,"Solitary",-0.00828000000000001
"1767",1767,0,"Solitary",-0.00240000000000001
"1768",1768,0,"Solitary",0.01256
"1769",1769,0.76,"Solitary",-0.000360000000000015
"1770",1770,-1.044,"Solitary",0.00871999999999998
"1771",1771,0.714,"Solitary",-0.02596
"1772",1772,-0.103,"Solitary",-0.03148
"1773",1773,0,"Solitary",-0.01152
"1774",1774,0,"Solitary",-0.05696
"1775",1775,-0.234,"Solitary",-0.04028
"1776",1776,0.59,"Solitary",0.00335999999999999
"1777",1777,0.975,"Solitary",0.00335999999999999
"1778",1778,0.002,"Solitary",0.01684
"1779",1779,0,"Solitary",0.01684
"1780",1780,0,"Solitary",0.01684
"1781",1781,0.147,"Solitary",0.05248
"1782",1782,0.026,"Solitary",0.02208
"1783",1783,-0.28,"Solitary",0.06384
"1784",1784,-0.138,"Solitary",0.00991999999999999
"1785",1785,-0.612,"Solitary",0.01404
"1786",1786,-1.136,"Solitary",0.01404
"1787",1787,0.417,"Solitary",0.02728
"1788",1788,0,"Solitary",0.03664
"1789",1789,0,"Solitary",0.00496
"1790",1790,0.337,"Solitary",0.01204
"1791",1791,0,"Solitary",0.01196
"1792",1792,0,"Solitary",0.01196
"1793",1793,0.891,"Solitary",0.00268
"1794",1794,0,"Solitary",-0.0032
"1795",1795,0,"Solitary",-0.00424
"1796",1796,-0.634,"Solitary",0.00696
"1797",1797,0,"Solitary",0.01248
"1798",1798,0,"Solitary",0.03696
"1799",1799,0.331,"Solitary",0.0824
"1800",1800,0,"Solitary",0.06572
"1801",1801,-0.202,"Solitary",0.06572
"1802",1802,1.152,"Solitary",0.06572
"1803",1803,0,"Solitary",0.0566
"1804",1804,0,"Solitary",0.0566
"1805",1805,-0.232,"Solitary",0.06012
"1806",1806,0,"Solitary",0.02448
"1807",1807,0,"Solitary",0.02448
"1808",1808,0,"Solitary",0.00936
"1809",1809,0,"Solitary",0.08024
"1810",1810,0,"Solitary",0.08936
"1811",1811,0,"Solitary",0.1128
"1812",1812,0,"Solitary",0.09956
"1813",1813,0,"Solitary",0.14084
"1814",1814,0,"Solitary",0.15584
"1815",1815,0.109,"Solitary",0.13336
"1816",1816,0,"Solitary",0.13336
"1817",1817,0.088,"Solitary",0.15444
"1818",1818,0,"Solitary",0.16372
"1819",1819,0,"Solitary",0.16372
"1820",1820,-0.378,"Solitary",0.1648
"1821",1821,1.138,"Solitary",0.1728
"1822",1822,0.228,"Solitary",0.1728
"1823",1823,0.586,"Solitary",0.1586
"1824",1824,0,"Solitary",0.15092
"1825",1825,1.032,"Solitary",0.15092
"1826",1826,0.173,"Solitary",0.15668
"1827",1827,0.59,"Solitary",0.15556
"1828",1828,0,"Solitary",0.14128
"1829",1829,0.527,"Solitary",0.15364
"1830",1830,0,"Solitary",0.17384
"1831",1831,0,"Solitary",0.17384
"1832",1832,0.027,"Solitary",0.14496
"1833",1833,0.2,"Solitary",0.13364
"1834",1834,0,"Solitary",0.08812
"1835",1835,-0.355,"Solitary",0.1242
"1836",1836,-0.192,"Solitary",0.10076
"1837",1837,0,"Solitary",0.10076
"1838",1838,0.144,"Solitary",0.05208
"1839",1839,-0.028,"Solitary",0.04516
"1840",1840,-0.248,"Solitary",0.02156
"1841",1841,0.309,"Solitary",0.01264
"1842",1842,0.593,"Solitary",-0.00844000000000001
"1843",1843,0,"Solitary",-0.00844000000000001
"1844",1844,-0.722,"Solitary",0.03088
"1845",1845,-0.661,"Solitary",0.00579999999999999
"1846",1846,0,"Solitary",-0.00220000000000001
"1847",1847,1.13,"Solitary",-0.01436
"1848",1848,0,"Solitary",0.00443999999999999
"1849",1849,0,"Solitary",-0.01264
"1850",1850,-0.185,"Solitary",-0.00228000000000001
"1851",1851,0,"Solitary",0.01496
"1852",1852,0,"Solitary",0.01608
"1853",1853,-0.223,"Solitary",0.00447999999999999
"1854",1854,0,"Solitary",0.01764
"1855",1855,0,"Solitary",-0.00692000000000001
"1856",1856,0.983,"Solitary",-0.00612
"1857",1857,-0.6,"Solitary",0.02276
"1858",1858,0,"Solitary",0.0492
"1859",1859,-0.304,"Solitary",0.04944
"1860",1860,0.115,"Solitary",0.00423999999999999
"1861",1861,-0.619,"Solitary",0.00423999999999999
"1862",1862,0.259,"Solitary",0.01424
"1863",1863,0.575,"Solitary",0.02164
"1864",1864,0,"Solitary",0.02164
"1865",1865,-0.538,"Solitary",0.02056
"1866",1866,0.638,"Solitary",0.02948
"1867",1867,-0.021,"Solitary",0.02948
"1868",1868,0.02,"Solitary",0.02636
"1869",1869,0,"Solitary",-0.01444
"1870",1870,0,"Solitary",-0.06632
"1871",1871,0.006,"Solitary",-0.05148
"1872",1872,0,"Solitary",-0.03932
"1873",1873,0,"Solitary",-0.07044
"1874",1874,0.25,"Solitary",-0.04092
"1875",1875,0,"Solitary",-0.07868
"1876",1876,0,"Solitary",-0.10168
"1877",1877,-0.027,"Solitary",-0.1414
"1878",1878,0,"Solitary",-0.11988
"1879",1879,0,"Solitary",-0.1454
"1880",1880,-0.078,"Solitary",-0.18388
"1881",1881,-0.037,"Solitary",-0.1612
"1882",1882,-1.897,"Solitary",-0.1612
"1883",1883,0.371,"Solitary",-0.16224
"1884",1884,0,"Solitary",-0.16248
"1885",1885,-0.663,"Solitary",-0.16248
"1886",1886,0.119,"Solitary",-0.15068
"1887",1887,-0.685,"Solitary",-0.15504
"1888",1888,0,"Solitary",-0.15504
"1889",1889,-0.993,"Solitary",-0.18736
"1890",1890,0,"Solitary",-0.18628
"1891",1891,0,"Solitary",-0.18628
"1892",1892,-0.983,"Solitary",-0.19236
"1893",1893,0.587,"Solitary",-0.18924
"1894",1894,0,"Solitary",-0.18776
"1895",1895,-0.026,"Solitary",-0.13352
"1896",1896,0,"Solitary",-0.14836
"1897",1897,0,"Solitary",-0.14836
"1898",1898,0.295,"Solitary",-0.23792
"1899",1899,0.141,"Solitary",-0.21912
"1900",1900,0,"Solitary",-0.19172
"1901",1901,-0.808,"Solitary",-0.195
"1902",1902,0,"Solitary",-0.15528
"1903",1903,0,"Solitary",-0.15528
"1904",1904,-0.152,"Solitary",-0.1506
"1905",1905,0,"Solitary",-0.11128
"1906",1906,0,"Solitary",-0.13476
"1907",1907,-0.541,"Solitary",-0.19048
"1908",1908,0,"Solitary",-0.18944
"1909",1909,0,"Solitary",-0.18944
"1910",1910,-2.902,"Solitary",-0.19228
"1911",1911,0.589,"Solitary",-0.20408
"1912",1912,0,"Solitary",-0.20972
"1913",1913,-0.082,"Solitary",-0.21624
"1914",1914,0,"Solitary",-0.12892
"1915",1915,0,"Solitary",-0.12892
"1916",1916,0.117,"Solitary",-0.12584
"1917",1917,0,"Solitary",-0.11976
"1918",1918,0,"Solitary",-0.11976
"1919",1919,-1.393,"Solitary",-0.13008
"1920",1920,0,"Solitary",-0.09832
"1921",1921,0,"Solitary",-0.09832
"1922",1922,-0.071,"Solitary",-0.11772
"1923",1923,0,"Solitary",-0.02844
"1924",1924,0,"Solitary",-0.07888
"1925",1925,-0.163,"Solitary",-0.07192
"1926",1926,1.375,"Solitary",-0.06864
"1927",1927,0,"Solitary",-0.06864
"1928",1928,0.077,"Solitary",-0.10024
"1929",1929,0,"Solitary",-0.10492
"1930",1930,0,"Solitary",-0.10492
"1931",1931,-0.258,"Solitary",-0.10676
"1932",1932,0.253,"Solitary",-0.04664
"1933",1933,0,"Solitary",-0.04664
"1934",1934,-0.485,"Solitary",-0.05716
"1935",1935,-0.67,"Solitary",-0.03524
"1936",1936,-0.672,"Solitary",-0.04856
"1937",1937,0.174,"Solitary",-0.04848
"1938",1938,0,"Solitary",-0.08404
"1939",1939,0,"Solitary",-0.13904
"1940",1940,-0.79,"Solitary",-0.1366
"1941",1941,0,"Solitary",-0.11704
"1942",1942,0,"Solitary",-0.11936
"1943",1943,-0.046,"Solitary",-0.1152
"1944",1944,0.11,"Solitary",-0.10488
"1945",1945,0,"Solitary",-0.115
"1946",1946,-0.263,"Solitary",-0.12968
"1947",1947,0.477,"Solitary",-0.11028
"1948",1948,-0.333,"Solitary",-0.08348
"1949",1949,0.002,"Solitary",-0.05088
"1950",1950,-1.052,"Solitary",-0.05784
"1951",1951,0,"Solitary",-0.05784
"1952",1952,0.061,"Solitary",-0.08236
"1953",1953,0.566,"Solitary",-0.05076
"1954",1954,-0.058,"Solitary",-0.05076
"1955",1955,0.104,"Solitary",-0.08744
"1956",1956,0,"Solitary",-0.0856
"1957",1957,0,"Solitary",-0.09
"1958",1958,-0.367,"Solitary",-0.0816
"1959",1959,0,"Solitary",-0.07272
