"","x","y","group","y_ma"
"1316",1316,0.114,"Eusocial",0.22056
"1317",1317,0.13,"Eusocial",0.22
"1318",1318,0.128,"Eusocial",0.23004
"1319",1319,-0.146,"Eusocial",0.26252
"1320",1320,0,"Eusocial",0.23964
"1321",1321,0,"Eusocial",0.23964
"1322",1322,-0.05,"Eusocial",0.296
"1323",1323,0.532,"Eusocial",0.29256
"1324",1324,0.193,"Eusocial",0.28028
"1325",1325,0.793,"Eusocial",0.24624
"1326",1326,0.194,"Eusocial",0.23384
"1327",1327,0.196,"Eusocial",0.22612
"1328",1328,-0.078,"Eusocial",0.23208
"1329",1329,0.462,"Eusocial",0.23268
"1330",1330,0.251,"Eusocial",0.15272
"1331",1331,0.812,"Eusocial",0.14184
"1332",1332,0.673,"Eusocial",0.14768
"1333",1333,0,"Eusocial",0.14768
"1334",1334,1.409,"Eusocial",0.17996
"1335",1335,0,"Eusocial",0.20972
"1336",1336,0,"Eusocial",0.1936
"1337",1337,-0.539,"Eusocial",0.211
"1338",1338,0.243,"Eusocial",0.17928
"1339",1339,0,"Eusocial",0.17152
"1340",1340,0.485,"Eusocial",0.14968
"1341",1341,0.129,"Eusocial",0.15788
"1342",1342,-1.869,"Eusocial",0.15008
"1343",1343,-0.144,"Eusocial",0.1166
"1344",1344,0,"Eusocial",0.09416
"1345",1345,0,"Eusocial",0.06724
"1346",1346,0.807,"Eusocial",0.07304
"1347",1347,0.694,"Eusocial",0.02748
"1348",1348,0.129,"Eusocial",0.02748
"1349",1349,0.628,"Eusocial",0.0134
"1350",1350,0,"Eusocial",0.0496
"1351",1351,0,"Eusocial",0.0508
"1352",1352,-0.35,"Eusocial",0.01936
"1353",1353,0.127,"Eusocial",-4.00000000000096e-05
"1354",1354,0.267,"Eusocial",-0.00520000000000001
"1355",1355,-0.586,"Eusocial",0.06956
"1356",1356,0.251,"Eusocial",0.0804
"1357",1357,0,"Eusocial",0.0804
"1358",1358,0.145,"Eusocial",0.0798
"1359",1359,0.27,"Eusocial",0.04752
"1360",1360,0,"Eusocial",0.01976
"1361",1361,-0.352,"Eusocial",-0.02128
"1362",1362,0.366,"Eusocial",-0.03544
"1363",1363,0.273,"Eusocial",-0.0256
"1364",1364,-0.786,"Eusocial",-0.04568
"1365",1365,0,"Eusocial",-0.0196
"1366",1366,0,"Eusocial",-0.02468
"1367",1367,0,"Eusocial",-0.0226
"1368",1368,0.127,"Eusocial",0.00596
"1369",1369,0,"Eusocial",-0.00408
"1370",1370,-0.015,"Eusocial",-0.00536
"1371",1371,0,"Eusocial",-0.01116
"1372",1372,0,"Eusocial",-0.02196
"1373",1373,-0.897,"Eusocial",-0.01744
"1374",1374,0.274,"Eusocial",0.00192
"1375",1375,0.246,"Eusocial",-0.01272
"1376",1376,-0.502,"Eusocial",-0.05152
"1377",1377,0.302,"Eusocial",-0.02008
"1378",1378,0,"Eusocial",-0.02008
"1379",1379,0.319,"Eusocial",-0.00888
"1380",1380,0.128,"Eusocial",-0.00888
"1381",1381,0,"Eusocial",-0.0088
"1382",1382,-0.032,"Eusocial",-0.00411999999999999
"1383",1383,0,"Eusocial",-0.00351999999999999
"1384",1384,0,"Eusocial",-0.03232
"1385",1385,0.113,"Eusocial",-0.00107999999999999
"1386",1386,0.132,"Eusocial",0.00164
"1387",1387,0,"Eusocial",-0.00932
"1388",1388,-0.697,"Eusocial",-0.01072
"1389",1389,0,"Eusocial",0.0232
"1390",1390,0,"Eusocial",0.01556
"1391",1391,0.28,"Eusocial",-0.00244
"1392",1392,0,"Eusocial",-0.0152
"1393",1393,0.129,"Eusocial",-0.01516
"1394",1394,0.117,"Eusocial",0.0122
"1395",1395,0,"Eusocial",0.02048
"1396",1396,-0.72,"Eusocial",0.02896
"1397",1397,0.781,"Eusocial",0.0366
"1398",1398,-0.829,"Eusocial",0.03208
"1399",1399,0,"Eusocial",0.0268
"1400",1400,0.211,"Eusocial",0.02192
"1401",1401,0.346,"Eusocial",0.0498
"1402",1402,0.111,"Eusocial",0.0498
"1403",1403,-0.45,"Eusocial",0.06708
"1404",1404,0,"Eusocial",0.06308
"1405",1405,0.129,"Eusocial",0.07076
"1406",1406,0.684,"Eusocial",0.09948
"1407",1407,0.175,"Eusocial",0.0948
"1408",1408,0.212,"Eusocial",0.0948
"1409",1409,0.191,"Eusocial",0.14744
"1410",1410,0,"Eusocial",0.1162
"1411",1411,0,"Eusocial",0.14936
"1412",1412,-0.122,"Eusocial",0.16604
"1413",1413,0,"Eusocial",0.12908
"1414",1414,0,"Eusocial",0.12032
"1415",1415,0.432,"Eusocial",0.10776
"1416",1416,0.18,"Eusocial",0.12576
"1417",1417,0.192,"Eusocial",0.12576
"1418",1418,0.847,"Eusocial",0.18296
"1419",1419,0,"Eusocial",0.16348
"1420",1420,0,"Eusocial",0.15648
"1421",1421,0.596,"Eusocial",0.08968
"1422",1422,0,"Eusocial",0.08712
"1423",1423,0,"Eusocial",0.08712
"1424",1424,0.417,"Eusocial",0.05772
"1425",1425,-0.713,"Eusocial",0.07892
"1426",1426,0.127,"Eusocial",0.08932
"1427",1427,-0.203,"Eusocial",0.08752
"1428",1428,0,"Eusocial",0.07792
"1429",1429,0,"Eusocial",0.07072
"1430",1430,1.559,"Eusocial",0.06308
"1431",1431,0.197,"Eusocial",0.04088
"1432",1432,0,"Eusocial",0.04852
"1433",1433,-1.458,"Eusocial",0.0576
"1434",1434,0.127,"Eusocial",0.03376
"1435",1435,0,"Eusocial",0.03376
"1436",1436,-0.735,"Eusocial",0.03376
"1437",1437,0.408,"Eusocial",0.01708
"1438",1438,0.26,"Eusocial",0.0456
"1439",1439,-0.045,"Eusocial",0.0282
"1440",1440,0.192,"Eusocial",0.05888
"1441",1441,0,"Eusocial",0.05888
"1442",1442,0.001,"Eusocial",0.05008
"1443",1443,0.292,"Eusocial",-0.01228
"1444",1444,0.191,"Eusocial",-0.01508
"1445",1445,0.227,"Eusocial",-0.06544
"1446",1446,0,"Eusocial",0.00744
"1447",1447,0,"Eusocial",0.0166
"1448",1448,0,"Eusocial",0.00108
"1449",1449,0,"Eusocial",0.0582
"1450",1450,0,"Eusocial",0.04188
"1451",1451,-0.308,"Eusocial",0.07224
"1452",1452,0.564,"Eusocial",0.089
"1453",1453,0,"Eusocial",0.09328
"1454",1454,-0.22,"Eusocial",0.09304
"1455",1455,0,"Eusocial",0.09116
"1456",1456,0.127,"Eusocial",0.07948
"1457",1457,-1.259,"Eusocial",0.07684
"1458",1458,0.364,"Eusocial",0.06776
"1459",1459,0.356,"Eusocial",0.06776
"1460",1460,-0.388,"Eusocial",0.0728
"1461",1461,0.693,"Eusocial",0.0728
"1462",1462,0,"Eusocial",0.0728
"1463",1463,1.019,"Eusocial",0.000999999999999992
"1464",1464,0.374,"Eusocial",0.01332
"1465",1465,0.299,"Eusocial",-0.00412
"1466",1466,-0.006,"Eusocial",-0.01612
"1467",1467,-0.046,"Eusocial",0.01292
"1468",1468,0,"Eusocial",0.01292
"1469",1469,0.125,"Eusocial",0.00772
"1470",1470,0,"Eusocial",0.05808
"1471",1471,0,"Eusocial",0.04352
"1472",1472,0.126,"Eusocial",0.05764
"1473",1473,0,"Eusocial",0.07316
"1474",1474,0,"Eusocial",0.04544
"1475",1475,-1.795,"Eusocial",0.07092
"1476",1476,0,"Eusocial",0.03016
"1477",1477,0.128,"Eusocial",0.0152
"1478",1478,-0.3,"Eusocial",-0.00356
"1479",1479,0.506,"Eusocial",-0.00332
"1480",1480,0,"Eusocial",-0.00148
"1481",1481,-0.003,"Eusocial",-0.04324
"1482",1482,0,"Eusocial",-0.04824
"1483",1483,0,"Eusocial",-0.04824
"1484",1484,0.709,"Eusocial",-0.05544
"1485",1485,0,"Eusocial",-0.0504
"1486",1486,0,"Eusocial",-0.04532
"1487",1487,0.637,"Eusocial",-0.0262
"1488",1488,0,"Eusocial",0.0456
"1489",1489,0,"Eusocial",0.0456
"1490",1490,-0.17,"Eusocial",0.04048
"1491",1491,0,"Eusocial",0.05248
"1492",1492,0,"Eusocial",0.03224
"1493",1493,-1.044,"Eusocial",0.02344
"1494",1494,0,"Eusocial",0.02356
"1495",1495,0,"Eusocial",0.02356
"1496",1496,-0.18,"Eusocial",0.07084
"1497",1497,0.252,"Eusocial",0.04248
"1498",1498,0.127,"Eusocial",0.04248
"1499",1499,0.478,"Eusocial",0.05552
"1500",1500,0,"Eusocial",0.04772
"1501",1501,0,"Eusocial",0.04772
"1502",1502,0,"Eusocial",0.04344
"1503",1503,0,"Eusocial",0.05536
"1504",1504,0,"Eusocial",0.05536
"1505",1505,-0.22,"Eusocial",0.05792
"1506",1506,0,"Eusocial",0.09968
"1507",1507,0,"Eusocial",0.09968
"1508",1508,1.182,"Eusocial",0.109
"1509",1509,0,"Eusocial",0.1162
"1510",1510,0,"Eusocial",0.11124
"1511",1511,0.326,"Eusocial",0.10388
"1512",1512,0.442,"Eusocial",0.08984
"1513",1513,0,"Eusocial",0.08984
"1514",1514,-0.107,"Eusocial",0.0998
"1515",1515,0.128,"Eusocial",0.0998
"1516",1516,0,"Eusocial",0.0998
"1517",1517,0.064,"Eusocial",0.12756
"1518",1518,0,"Eusocial",0.13636
"1519",1519,0,"Eusocial",0.13636
"1520",1520,0.233,"Eusocial",0.15388
"1521",1521,0,"Eusocial",0.14788
"1522",1522,0.128,"Eusocial",0.14788
"1523",1523,-0.057,"Eusocial",0.18552
"1524",1524,0.127,"Eusocial",0.18644
"1525",1525,0,"Eusocial",0.1864
"1526",1526,0.249,"Eusocial",0.21988
"1527",1527,0,"Eusocial",0.231
"1528",1528,0,"Eusocial",0.23264
"1529",1529,0.694,"Eusocial",0.27712
"1530",1530,0,"Eusocial",0.27456
"1531",1531,0,"Eusocial",0.27456
"1532",1532,0.438,"Eusocial",0.22816
"1533",1533,1.032,"Eusocial",0.22396
"1534",1534,0,"Eusocial",0.22396
"1535",1535,0.941,"Eusocial",0.20324
"1536",1536,0.349,"Eusocial",0.20552
"1537",1537,0.441,"Eusocial",0.20044
"1538",1538,0.837,"Eusocial",0.19196
"1539",1539,0.171,"Eusocial",0.1918
"1540",1540,0.169,"Eusocial",0.19688
"1541",1541,1.112,"Eusocial",0.1868
"1542",1542,0,"Eusocial",0.15904
"1543",1543,0,"Eusocial",0.15904
"1544",1544,-1.16,"Eusocial",0.1466
"1545",1545,0.128,"Eusocial",0.13892
"1546",1546,0,"Eusocial",0.10764
"1547",1547,-0.39,"Eusocial",0.09892
"1548",1548,0,"Eusocial",0.06128
"1549",1549,0,"Eusocial",0.04732
"1550",1550,-0.212,"Eusocial",0.04228
"1551",1551,0.245,"Eusocial",0.00880000000000001
"1552",1552,0.127,"Eusocial",0.00196000000000001
"1553",1553,-0.252,"Eusocial",0.03544
"1554",1554,0,"Eusocial",-0.00395999999999999
"1555",1555,0,"Eusocial",0.00368000000000002
"1556",1556,-0.311,"Eusocial",0.01104
"1557",1557,0.246,"Eusocial",0.07568
"1558",1558,0.25,"Eusocial",0.07852
"1559",1559,-0.218,"Eusocial",0.09076
"1560",1560,0,"Eusocial",0.10636
"1561",1561,0,"Eusocial",0.114
"1562",1562,0.315,"Eusocial",0.11264
"1563",1563,0,"Eusocial",0.13744
"1564",1564,0,"Eusocial",0.13796
"1565",1565,1.006,"Eusocial",0.13952
"1566",1566,0.127,"Eusocial",0.15484
"1567",1567,0.191,"Eusocial",0.15484
"1568",1568,0.184,"Eusocial",0.04148
"1569",1569,0.456,"Eusocial",0.05392
"1570",1570,0.199,"Eusocial",0.04408
"1571",1571,0.306,"Eusocial",0.06152
"1572",1572,0,"Eusocial",0.07024
"1573",1573,0.191,"Eusocial",0.078
"1574",1574,-0.034,"Eusocial",0.09392
"1575",1575,0.408,"Eusocial",0.08896
"1576",1576,0.258,"Eusocial",0.107
"1577",1577,0.166,"Eusocial",0.10204
"1578",1578,0.131,"Eusocial",0.0618
"1579",1579,0,"Eusocial",0.06444
"1580",1580,-2.834,"Eusocial",0.06588
"1581",1581,0,"Eusocial",0.0898
"1582",1582,0,"Eusocial",0.07928
"1583",1583,0.686,"Eusocial",0.10712
"1584",1584,0,"Eusocial",0.09996
"1585",1585,0.194,"Eusocial",0.10504
"1586",1586,0.398,"Eusocial",0.11984
"1587",1587,0.191,"Eusocial",0.12844
"1588",1588,0.451,"Eusocial",0.12
"1589",1589,-0.124,"Eusocial",0.11328
"1590",1590,0,"Eusocial",0.13576
"1591",1591,0.193,"Eusocial",0.13052
"1592",1592,0.227,"Eusocial",0.1372
"1593",1593,0.782,"Eusocial",0.25056
"1594",1594,0.193,"Eusocial",0.25056
"1595",1595,0.895,"Eusocial",0.26044
"1596",1596,0.127,"Eusocial",0.23812
"1597",1597,0.127,"Eusocial",0.23812
"1598",1598,0.561,"Eusocial",0.3054
"1599",1599,0.181,"Eusocial",0.28948
"1600",1600,0.197,"Eusocial",0.28184
"1601",1601,0.09,"Eusocial",0.2638
"1602",1602,0.728,"Eusocial",0.27384
"1603",1603,0,"Eusocial",0.27384
"1604",1604,0.167,"Eusocial",0.2668
"1605",1605,0,"Eusocial",0.25772
"1606",1606,0,"Eusocial",0.22644
"1607",1607,0.247,"Eusocial",0.21872
"1608",1608,0.128,"Eusocial",0.188
"1609",1609,0,"Eusocial",0.18292
"1610",1610,1.876,"Eusocial",0.18296
"1611",1611,0,"Eusocial",0.04548
"1612",1612,0,"Eusocial",-0.03468
"1613",1613,0,"Eusocial",-0.05024
"1614",1614,0.127,"Eusocial",-0.0614
"1615",1615,0,"Eusocial",-0.09052
"1616",1616,0.017,"Eusocial",-0.08544
"1617",1617,0,"Eusocial",-0.11036
"1618",1618,0,"Eusocial",-0.1426
"1619",1619,0,"Eusocial",-0.13272
"1620",1620,0.127,"Eusocial",-0.29524
"1621",1621,0,"Eusocial",-0.28388
"1622",1622,0.128,"Eusocial",-0.2788
"1623",1623,-2.876,"Eusocial",-0.44316
"1624",1624,-1.823,"Eusocial",-0.53424
"1625",1625,-0.192,"Eusocial",-0.7296
"1626",1626,-0.189,"Eusocial",-0.9156
"1627",1627,0,"Eusocial",-0.95152
"1628",1628,0.127,"Eusocial",-0.9438
"1629",1629,-0.456,"Eusocial",-1.032
"1630",1630,-0.806,"Eusocial",-1.02216
"1631",1631,0.247,"Eusocial",-1.02216
"1632",1632,-3.816,"Eusocial",-1.09288
"1633",1633,0.412,"Eusocial",-1.1292
"1634",1634,0.127,"Eusocial",-1.14652
"1635",1635,-2.233,"Eusocial",-1.1924
"1636",1636,-2.277,"Eusocial",-1.2492
"1637",1637,-4.884,"Eusocial",-1.17116
"1638",1638,-4.65,"Eusocial",-1.2214
"1639",1639,-0.771,"Eusocial",-1.29972
"1640",1640,0.193,"Eusocial",-1.37244
"1641",1641,-2.188,"Eusocial",-1.46692
"1642",1642,0.246,"Eusocial",-1.47704
"1643",1643,0,"Eusocial",-1.5196
"1644",1644,-1.768,"Eusocial",-1.60728
"1645",1645,-0.781,"Eusocial",-1.45464
"1646",1646,-0.433,"Eusocial",-1.49952
"1647",1647,-1.019,"Eusocial",-1.49952
"1648",1648,-4.296,"Eusocial",-1.4102
"1649",1649,0.128,"Eusocial",-1.2714
"1650",1650,-1.448,"Eusocial",-1.07096
"1651",1651,-2.147,"Eusocial",-0.88496
"1652",1652,-1.818,"Eusocial",-0.84228
"1653",1653,-2.235,"Eusocial",-0.85
"1654",1654,-0.709,"Eusocial",-0.76248
"1655",1655,-1.87,"Eusocial",-0.77404
"1656",1656,-1.945,"Eusocial",-0.76252
"1657",1657,0,"Eusocial",-0.6918
"1658",1658,-0.71,"Eusocial",-0.66172
"1659",1659,0.127,"Eusocial",-0.6444
"1660",1660,0,"Eusocial",-0.60364
"1661",1661,1.193,"Eusocial",-0.4318
"1662",1662,0.127,"Eusocial",-0.43692
"1663",1663,0,"Eusocial",-0.379
"1664",1664,0.296,"Eusocial",-0.29856
"1665",1665,0,"Eusocial",-0.26872
"1666",1666,0,"Eusocial",-0.1742
"1667",1667,-0.043,"Eusocial",-0.11236
"1668",1668,0.288,"Eusocial",-0.03756
"1669",1669,0,"Eusocial",0.04024
"1670",1670,-0.029,"Eusocial",0.01896
"1671",1671,0,"Eusocial",0.04736
"1672",1672,0,"Eusocial",0.04228
"1673",1673,0,"Eusocial",0.08588
"1674",1674,0,"Eusocial",0.03816
"1675",1675,0,"Eusocial",0.03816
"1676",1676,-0.136,"Eusocial",0.06924
"1677",1677,-1.072,"Eusocial",0.0574
"1678",1678,0.128,"Eusocial",0.0574
"1679",1679,0.837,"Eusocial",0.08768
"1680",1680,0,"Eusocial",0.0894
"1681",1681,0,"Eusocial",0.08296
"1682",1682,-0.532,"Eusocial",0.10368
"1683",1683,0,"Eusocial",0.10484
"1684",1684,0,"Eusocial",0.10484
"1685",1685,1.09,"Eusocial",0.13924
"1686",1686,0,"Eusocial",0.13924
"1687",1687,0.127,"Eusocial",0.13924
"1688",1688,0.777,"Eusocial",0.05136
"1689",1689,0,"Eusocial",0.0568
"1690",1690,0,"Eusocial",0.09968
"1691",1691,0.757,"Eusocial",0.11712
"1692",1692,0,"Eusocial",0.08364
"1693",1693,0.127,"Eusocial",0.08364
"1694",1694,0.518,"Eusocial",0.0978
"1695",1695,0,"Eusocial",0.11908
"1696",1696,0,"Eusocial",0.11908
"1697",1697,0.86,"Eusocial",0.12092
"1698",1698,0,"Eusocial",0.0824
"1699",1699,0,"Eusocial",0.08748
"1700",1700,-2.197,"Eusocial",0.05984
"1701",1701,0,"Eusocial",0.02876
"1702",1702,0,"Eusocial",0.02876
"1703",1703,0.564,"Eusocial",-0.01496
"1704",1704,0,"Eusocial",-0.04524
"1705",1705,0,"Eusocial",-0.04524
"1706",1706,0.354,"Eusocial",-0.08576
"1707",1707,0,"Eusocial",-0.11604
"1708",1708,0,"Eusocial",-0.10464
"1709",1709,0.046,"Eusocial",-0.08508
"1710",1710,0.127,"Eusocial",-0.1098
"1711",1711,0.127,"Eusocial",-0.1098
"1712",1712,-0.564,"Eusocial",-0.12016
"1713",1713,0,"Eusocial",-0.03228
"1714",1714,0,"Eusocial",-0.03228
"1715",1715,-1.093,"Eusocial",-0.01312
"1716",1716,0,"Eusocial",-0.03568
"1717",1717,0,"Eusocial",-0.03568
"1718",1718,-0.886,"Eusocial",-0.10128
"1719",1719,-0.239,"Eusocial",-0.11544
"1720",1720,0.285,"Eusocial",-0.11544
"1721",1721,0.489,"Eusocial",-0.10168
"1722",1722,0.242,"Eusocial",-0.10352
"1723",1723,0,"Eusocial",-0.1086
"1724",1724,-0.259,"Eusocial",-0.11544
"1725",1725,0,"Eusocial",-0.09288
"1726",1726,0,"Eusocial",-0.09288
"1727",1727,0.479,"Eusocial",-0.09712
"1728",1728,0,"Eusocial",-0.0534
"1729",1729,0,"Eusocial",-0.0534
"1730",1730,-1.64,"Eusocial",-0.0424
"1731",1731,0,"Eusocial",-0.00695999999999999
"1732",1732,0,"Eusocial",0.00260000000000001
"1733",1733,0.344,"Eusocial",0.01088
"1734",1734,0,"Eusocial",-0.00868
"1735",1735,0,"Eusocial",-0.01836
"1736",1736,-0.044,"Eusocial",0.01348
"1737",1737,0,"Eusocial",0.02896
"1738",1738,0,"Eusocial",0.0432
"1739",1739,-0.106,"Eusocial",0.00540000000000001
"1740",1740,0,"Eusocial",-0.01376
"1741",1741,0,"Eusocial",-0.01376
"1742",1742,0.275,"Eusocial",-0.01112
"1743",1743,0,"Eusocial",0.0724
"1744",1744,0,"Eusocial",0.08376
"1745",1745,0.492,"Eusocial",0.0784
"1746",1746,0,"Eusocial",0.06972
"1747",1747,0,"Eusocial",0.06972
"1748",1748,0.796,"Eusocial",0.13096
"1749",1749,0.128,"Eusocial",0.13272
"1750",1750,0.356,"Eusocial",0.13272
"1751",1751,-0.945,"Eusocial",0.1182
"1752",1752,0,"Eusocial",0.12244
"1753",1753,0,"Eusocial",0.12244
"1754",1754,0.066,"Eusocial",0.12244
"1755",1755,0.448,"Eusocial",0.11144
"1756",1756,0.284,"Eusocial",0.11144
"1757",1757,-0.134,"Eusocial",0.10028
"1758",1758,0.127,"Eusocial",0.0946
"1759",1759,0,"Eusocial",0.10808
"1760",1760,1.531,"Eusocial",0.13348
"1761",1761,0,"Eusocial",0.10164
"1762",1762,0,"Eusocial",0.09652
"1763",1763,-0.363,"Eusocial",0.07728
"1764",1764,0,"Eusocial",0.12012
"1765",1765,0,"Eusocial",0.12792
"1766",1766,0,"Eusocial",0.15316
"1767",1767,0,"Eusocial",0.15052
"1768",1768,0,"Eusocial",0.1326
"1769",1769,-0.279,"Eusocial",0.11608
"1770",1770,0.35,"Eusocial",0.1292
"1771",1771,0.337,"Eusocial",0.13332
"1772",1772,0.635,"Eusocial",0.1218
"1773",1773,0,"Eusocial",0.07188
"1774",1774,0,"Eusocial",0.07968
"1775",1775,-0.125,"Eusocial",0.07212
"1776",1776,0.126,"Eusocial",0.08664
"1777",1777,0.195,"Eusocial",0.08664
"1778",1778,0.631,"Eusocial",0.09012
"1779",1779,0,"Eusocial",0.09012
"1780",1780,0,"Eusocial",0.09012
"1781",1781,-0.129,"Eusocial",0.08468
"1782",1782,0.194,"Eusocial",0.09584
"1783",1783,0.23,"Eusocial",0.08184
"1784",1784,-0.288,"Eusocial",0.05544
"1785",1785,0.283,"Eusocial",0.03004
"1786",1786,0.195,"Eusocial",0.03004
"1787",1787,-0.189,"Eusocial",0.05572
"1788",1788,0,"Eusocial",0.06072
"1789",1789,0,"Eusocial",0.06732
"1790",1790,0.087,"Eusocial",0.000240000000000001
"1791",1791,0,"Eusocial",-0.025
"1792",1792,0,"Eusocial",-0.025
"1793",1793,-0.136,"Eusocial",-0.00284
"1794",1794,0,"Eusocial",0.00232
"1795",1795,0,"Eusocial",-0.00544
"1796",1796,-0.323,"Eusocial",-0.01464
"1797",1797,0,"Eusocial",-0.00312
"1798",1798,0,"Eusocial",-0.01444
"1799",1799,0.642,"Eusocial",-0.02224
"1800",1800,0,"Eusocial",-0.01468
"1801",1801,0.291,"Eusocial",-0.01468
"1802",1802,-1.482,"Eusocial",-0.01468
"1803",1803,0,"Eusocial",-0.03384
"1804",1804,0,"Eusocial",-0.03384
"1805",1805,0.554,"Eusocial",-0.00683999999999999
"1806",1806,0,"Eusocial",-0.00139999999999999
"1807",1807,0,"Eusocial",-0.00139999999999999
"1808",1808,0,"Eusocial",0.01444
"1809",1809,0,"Eusocial",-0.00403999999999999
"1810",1810,0,"Eusocial",0.00608
"1811",1811,0,"Eusocial",0.01936
"1812",1812,0,"Eusocial",-0.00632
"1813",1813,0,"Eusocial",0.00336
"1814",1814,0,"Eusocial",0.01668
"1815",1815,-0.392,"Eusocial",0.08108
"1816",1816,0,"Eusocial",0.08108
"1817",1817,0.675,"Eusocial",0.0164
"1818",1818,0,"Eusocial",-0.00576
"1819",1819,0,"Eusocial",-0.00576
"1820",1820,0.396,"Eusocial",-0.01568
"1821",1821,-0.785,"Eusocial",-0.00444
"1822",1822,0.253,"Eusocial",-0.00444
"1823",1823,0.332,"Eusocial",-0.04756
"1824",1824,0,"Eusocial",-0.0354
"1825",1825,0.242,"Eusocial",-0.0354
"1826",1826,0.624,"Eusocial",-0.03592
"1827",1827,0.128,"Eusocial",-0.02828
"1828",1828,0,"Eusocial",0.00684
"1829",1829,-1.617,"Eusocial",0.00276
"1830",1830,0,"Eusocial",-0.01912
"1831",1831,0,"Eusocial",-0.01912
"1832",1832,-0.248,"Eusocial",0.017
"1833",1833,0.281,"Eusocial",0.00623999999999997
"1834",1834,0,"Eusocial",0.03764
"1835",1835,-1.078,"Eusocial",-0.07788
"1836",1836,0.304,"Eusocial",-0.09116
"1837",1837,0,"Eusocial",-0.09116
"1838",1838,-0.013,"Eusocial",-0.08012
"1839",1839,0.191,"Eusocial",-0.10508
"1840",1840,0.486,"Eusocial",-0.1102
"1841",1841,-0.102,"Eusocial",-0.1252
"1842",1842,0.128,"Eusocial",-0.06052
"1843",1843,0,"Eusocial",-0.06052
"1844",1844,0.903,"Eusocial",-0.06492
"1845",1845,0.127,"Eusocial",-0.0266
"1846",1846,0,"Eusocial",-0.03784
"1847",1847,-2.635,"Eusocial",-0.03868
"1848",1848,0,"Eusocial",0.0202
"1849",1849,0,"Eusocial",0.02696
"1850",1850,0.518,"Eusocial",0.03248
"1851",1851,0,"Eusocial",0.03812
"1852",1852,0,"Eusocial",0.03048
"1853",1853,-0.375,"Eusocial",0.04788
"1854",1854,0,"Eusocial",0.05732
"1855",1855,0,"Eusocial",0.05992
"1856",1856,-0.11,"Eusocial",0.05144
"1857",1857,0.71,"Eusocial",0.01532
"1858",1858,0,"Eusocial",0.01024
"1859",1859,-0.021,"Eusocial",-0.02028
"1860",1860,0.394,"Eusocial",0.08512
"1861",1861,0.473,"Eusocial",0.08512
"1862",1862,0.138,"Eusocial",0.0684
"1863",1863,0.128,"Eusocial",0.04768
"1864",1864,0,"Eusocial",0.04768
"1865",1865,0.921,"Eusocial",0.031
"1866",1866,0.134,"Eusocial",0.046
"1867",1867,0.193,"Eusocial",0.046
"1868",1868,-0.212,"Eusocial",-0.01692
"1869",1869,0,"Eusocial",-0.00487999999999997
"1870",1870,0,"Eusocial",-0.01864
"1871",1871,-0.763,"Eusocial",-0.02964
"1872",1872,0,"Eusocial",-0.0288
"1873",1873,0,"Eusocial",-0.03948
"1874",1874,-0.418,"Eusocial",-0.07728
"1875",1875,0,"Eusocial",-0.07764
"1876",1876,0,"Eusocial",-0.08276
"1877",1877,-0.417,"Eusocial",-0.08776
"1878",1878,0,"Eusocial",-0.1246
"1879",1879,0,"Eusocial",-0.12996
"1880",1880,-1.573,"Eusocial",-0.06372
"1881",1881,0.191,"Eusocial",-0.05016
"1882",1882,0.366,"Eusocial",-0.05016
"1883",1883,-0.275,"Eusocial",-0.06328
"1884",1884,0,"Eusocial",-0.03276
"1885",1885,0.127,"Eusocial",-0.03276
"1886",1886,-0.472,"Eusocial",-0.06916
"1887",1887,0.129,"Eusocial",-0.03508
"1888",1888,0,"Eusocial",-0.03508
"1889",1889,-0.125,"Eusocial",0.00575999999999997
"1890",1890,0,"Eusocial",0.02244
"1891",1891,0,"Eusocial",0.02244
"1892",1892,1.849,"Eusocial",0.0174
"1893",1893,0.127,"Eusocial",0.08032
"1894",1894,0,"Eusocial",0.07268
"1895",1895,-0.328,"Eusocial",0.0594
"1896",1896,0,"Eusocial",0.0704
"1897",1897,0,"Eusocial",0.0704
"1898",1898,-0.91,"Eusocial",0.09796
"1899",1899,0.434,"Eusocial",0.12192
"1900",1900,0,"Eusocial",0.11676
"1901",1901,1.021,"Eusocial",0.16848
"1902",1902,0,"Eusocial",0.17348
"1903",1903,0,"Eusocial",0.17348
"1904",1904,-0.126,"Eusocial",0.11272
"1905",1905,0,"Eusocial",0.03876
"1906",1906,0,"Eusocial",0.03368
"1907",1907,0.034,"Eusocial",0.05972
"1908",1908,0,"Eusocial",0.07284
"1909",1909,0,"Eusocial",0.07284
"1910",1910,0.816,"Eusocial",0.04388
"1911",1911,0.127,"Eusocial",0.08028
"1912",1912,0,"Eusocial",0.06292
"1913",1913,1.293,"Eusocial",0.12056
"1914",1914,0,"Eusocial",0.08936
"1915",1915,0,"Eusocial",0.08936
"1916",1916,-1.519,"Eusocial",0.11556
"1917",1917,0,"Eusocial",0.1206
"1918",1918,0,"Eusocial",0.1206
"1919",1919,0.651,"Eusocial",0.12852
"1920",1920,0,"Eusocial",0.10712
"1921",1921,0,"Eusocial",0.10712
"1922",1922,-0.724,"Eusocial",0.10456
"1923",1923,0,"Eusocial",0.07704
"1924",1924,0,"Eusocial",0.07708
"1925",1925,1.441,"Eusocial",0.07528
"1926",1926,0.241,"Eusocial",0.02356
"1927",1927,0,"Eusocial",0.02356
"1928",1928,0.655,"Eusocial",0.03112
